countries,infected,deaths,recovered,active,death_rate,recovery_rate,infected_today,deaths_today,recovered_today,critical,tests
Germany,159735,6280,117400,36055,3.9,73.5,1301.0,219.0,2900.0,2409.0,2072669.0
Turkey,114653,2992,38809,72852,2.6,33.8,2392.0,92.0,5018.0,1621.0,948115.0
Russia,93558,867,8456,84235,0.9,9.0,6411.0,73.0,1110.0,2300.0,3139258.0
Iran,92584,5877,72439,14268,6.3,78.2,1112.0,71.0,1506.0,2983.0,442590.0
China,83799,4637,78277,885,5.5,93.4,-49.0,0.0,22.0,50.0,0.0
Brazil,72899,5063,32544,35292,6.9,44.6,6398.0,520.0,1402.0,8318.0,339552.0
Canada,51035,2980,19190,28865,5.8,37.6,1534.0,145.0,975.0,557.0,740859.0
Belgium,47334,7331,10943,29060,15.5,23.1,647.0,124.0,65.0,876.0,220204.0
Netherlands,38516,4568,73,33875,11.9,0.2,171.0,48.0,0.0,861.0,209726.0
India,31360,1008,7747,22605,3.2,24.7,1909.0,69.0,610.0,0.0,716733.0
Peru,31190,854,9179,21157,2.7,29.4,2491.0,72.0,754.0,600.0,267612.0
Switzerland,29264,1699,22600,4965,5.8,77.2,100.0,34.0,400.0,185.0,256500.0
Portugal,24322,948,1389,21985,3.9,5.7,295.0,20.0,32.0,172.0,379551.0
Ecuador,24258,871,1557,21830,3.6,6.4,1018.0,208.0,0.0,146.0,61529.0
Saudi Arabia,20077,152,2784,17141,0.8,13.9,1266.0,8.0,253.0,118.0,200000.0
Ireland,19877,1159,9233,9485,5.8,46.5,229.0,57.0,0.0,146.0,153954.0
Sweden,19621,2355,1005,16261,12.0,5.1,695.0,81.0,0.0,524.0,119500.0
Israel,15728,210,7746,7772,1.3,49.2,173.0,6.0,546.0,116.0,313135.0
Mexico,15529,1434,9086,5009,9.2,58.5,852.0,83.0,732.0,378.0,71103.0
Austria,15357,569,12580,2208,3.7,81.9,83.0,20.0,218.0,136.0,239578.0
Singapore,14951,14,1128,13809,0.1,7.5,528.0,0.0,33.0,20.0,121774.0
Pakistan,14612,312,3233,11067,2.1,22.1,697.0,20.0,204.0,111.0,157223.0
Chile,14365,207,7710,6448,1.4,53.7,552.0,9.0,383.0,426.0,166165.0
Japan,13614,385,1899,11330,2.8,13.9,173.0,13.0,90.0,300.0,150692.0
Poland,12218,596,2655,8967,4.9,21.7,316.0,34.0,189.0,160.0,310744.0
Belarus,12208,79,1993,10136,0.6,16.3,919.0,4.0,253.0,92.0,161028.0
Qatar,11921,10,1134,10777,0.1,9.5,677.0,0.0,68.0,72.0,88607.0
Romania,11616,663,3404,7549,5.7,29.3,277.0,22.0,263.0,243.0,150309.0
United Arab Emirates,11380,89,2181,9110,0.8,19.2,541.0,7.0,91.0,1.0,1057326.0
South Korea,10752,244,8854,1654,2.3,82.3,14.0,1.0,90.0,55.0,608514.0
Indonesia,9511,773,1254,7484,8.1,13.2,415.0,8.0,103.0,0.0,79618.0
Ukraine,9410,239,992,8179,2.5,10.5,401.0,19.0,128.0,121.0,98719.0
Denmark,9038,434,6302,2302,4.8,69.7,153.0,7.0,165.0,66.0,166846.0
Serbia,8497,168,1260,7069,2.0,14.8,222.0,6.0,51.0,79.0,73363.0
Philippines,7958,530,975,6453,6.7,12.3,181.0,19.0,43.0,31.0,89889.0
Norway,7619,206,32,7381,2.7,0.4,65.0,1.0,0.0,44.0,165951.0
Czechia,7504,227,2948,4329,3.0,39.3,59.0,4.0,122.0,73.0,226255.0
Australia,6731,88,5626,1017,1.3,83.6,11.0,5.0,40.0,42.0,530679.0
Bangladesh,6462,155,139,6168,2.4,2.2,549.0,3.0,8.0,1.0,54733.0
Dominican Republic,6416,286,1165,4965,4.5,18.2,123.0,4.0,172.0,144.0,23979.0
Panama,6021,167,455,5399,2.8,7.6,242.0,2.0,86.0,89.0,27834.0
Colombia,5949,269,1268,4412,4.5,21.3,570.0,25.0,135.0,118.0,90899.0
Malaysia,5851,100,4032,1719,1.7,68.9,31.0,1.0,75.0,36.0,152142.0
Egypt,5042,359,1304,3379,7.1,25.9,260.0,22.0,68.0,0.0,90000.0
South Africa,4996,93,2073,2830,1.9,41.5,203.0,3.0,600.0,36.0,185000.0
Finland,4740,199,2800,1741,4.2,59.1,45.0,6.0,300.0,56.0,85800.0
Morocco,4252,165,778,3309,3.9,18.3,132.0,3.0,83.0,1.0,32250.0
Argentina,4003,197,1140,2666,4.9,28.5,111.0,5.0,0.0,144.0,51900.0
Luxembourg,3741,89,3123,529,2.4,83.5,12.0,1.0,0.0,19.0,39741.0
Algeria,3649,437,1651,1561,12.0,45.2,132.0,5.0,93.0,22.0,6500.0
Moldova,3638,103,975,2560,2.8,26.8,157.0,1.0,50.0,212.0,11763.0
Kuwait,3440,23,1176,2241,0.7,34.2,152.0,1.0,164.0,67.0,179000.0
Kazakhstan,3027,25,774,2228,0.8,25.6,192.0,0.0,54.0,41.0,216276.0
Thailand,2938,54,2652,232,1.8,90.3,7.0,2.0,43.0,61.0,178083.0
Bahrain,2811,8,1310,1493,0.3,46.6,88.0,0.0,92.0,2.0,121706.0
Hungary,2649,291,516,1842,11.0,19.5,66.0,11.0,18.0,49.0,67172.0
Greece,2566,138,577,1851,5.4,22.5,32.0,2.0,0.0,40.0,69833.0
Oman,2131,10,364,1757,0.5,17.1,82.0,0.0,0.0,3.0,0.0
Croatia,2047,63,1232,752,3.1,60.2,8.0,4.0,66.0,21.0,33577.0
Uzbekistan,1939,8,992,939,0.4,51.2,35.0,0.0,100.0,8.0,242536.0
Iraq,1928,90,1319,519,4.7,68.4,81.0,2.0,33.0,0.0,73782.0
Armenia,1867,30,866,971,1.6,46.4,59.0,1.0,18.0,10.0,19296.0
Afghanistan,1828,58,228,1542,3.2,12.5,125.0,1.0,8.0,7.0,9000.0
Iceland,1795,10,1636,149,0.6,91.1,3.0,0.0,12.0,1.0,46377.0
Azerbaijan,1717,22,1221,474,1.3,71.1,39.0,0.0,59.0,15.0,132640.0
Cameroon,1705,58,915,732,3.4,53.7,84.0,2.0,129.0,12.0,0.0
Ghana,1671,16,188,1467,1.0,11.3,121.0,5.0,33.0,4.0,100622.0
Estonia,1660,50,240,1370,3.0,14.5,13.0,0.0,7.0,9.0,49527.0
Bosnia and Herzegovina,1585,63,682,840,4.0,43.0,20.0,3.0,23.0,4.0,27603.0
New Zealand,1472,19,1214,239,1.3,82.5,3.0,0.0,34.0,1.0,126066.0
Cuba,1437,58,575,804,4.0,40.0,48.0,2.0,50.0,12.0,43508.0
North Macedonia,1421,71,589,761,5.0,41.4,22.0,6.0,36.0,13.0,15771.0
Slovenia,1408,86,223,1099,6.1,15.8,6.0,3.0,2.0,24.0,50290.0
Bulgaria,1399,58,222,1119,4.1,15.9,36.0,0.0,16.0,39.0,27000.0
Slovakia,1384,20,423,941,1.4,30.6,3.0,2.0,20.0,6.0,75866.0
Lithuania,1344,44,536,764,3.3,39.9,-105.0,3.0,62.0,17.0,111809.0
Nigeria,1337,40,255,1042,3.0,19.1,64.0,0.0,16.0,2.0,10918.0
Guinea,1240,7,269,964,0.6,21.7,77.0,0.0,23.0,0.0,0.0
Ivory Coast,1164,14,499,651,1.2,42.9,0.0,0.0,0.0,0.0,0.0
Djibouti,1072,2,498,572,0.2,46.5,37.0,0.0,21.0,0.0,12571.0
Hong Kong,1038,4,811,223,0.4,78.1,0.0,0.0,24.0,4.0,145640.0
Bolivia,1014,53,98,863,5.2,9.7,64.0,3.0,18.0,3.0,5791.0
Tunisia,975,40,279,656,4.1,28.6,8.0,1.0,0.0,18.0,21477.0
Cyprus,837,15,148,674,1.8,17.7,15.0,0.0,0.0,15.0,53219.0
Latvia,836,13,267,556,1.6,31.9,18.0,0.0,0.0,4.0,51561.0
Senegal,823,9,296,518,1.1,36.0,87.0,0.0,12.0,1.0,466.0
Albania,750,30,431,289,4.0,57.5,14.0,2.0,9.0,4.0,7758.0
Andorra,743,41,398,304,5.5,53.6,5.0,1.0,54.0,17.0,1673.0
Lebanon,717,24,145,548,3.3,20.2,7.0,0.0,0.0,44.0,30879.0
Cruise Ship,712,13,645,54,1.8,90.6,0.0,0.0,0.0,4.0,0.0
Kyrgyzstan,708,8,416,284,1.1,58.8,13.0,0.0,21.0,13.0,45627.0
Costa Rica,705,6,306,393,0.9,43.4,8.0,0.0,19.0,8.0,12729.0
Honduras,702,64,79,559,9.1,11.3,41.0,3.0,0.0,10.0,3643.0
Niger,701,29,385,287,4.1,54.9,0.0,0.0,0.0,0.0,5116.0
Burkina Faso,638,42,476,120,6.6,74.6,6.0,0.0,23.0,0.0,0.0
Uruguay,620,15,386,219,2.4,62.3,14.0,0.0,11.0,11.0,17505.0
Sri Lanka,619,7,134,478,1.1,21.6,31.0,0.0,8.0,2.0,17715.0
San Marino,553,41,64,448,7.4,11.6,15.0,0.0,0.0,5.0,2170.0
Guatemala,530,15,49,466,2.8,9.2,30.0,0.0,0.0,5.0,7200.0
Channel Islands,530,36,352,142,6.8,66.4,5.0,1.0,0.0,0.0,5342.0
Somalia,528,28,19,481,5.3,3.6,48.0,2.0,9.0,2.0,0.0
Georgia,511,6,168,337,1.2,32.9,14.0,0.0,12.0,6.0,11504.0
Kosovo,510,12,93,405,2.4,18.2,0.0,0.0,0.0,0.0,0.0
Congo (Kinshasa),471,30,56,385,6.4,11.9,12.0,2.0,6.0,0.0,0.0
Mayotte,460,4,235,221,0.9,51.1,59.0,0.0,91.0,4.0,2700.0
Malta,458,4,303,151,0.9,66.2,8.0,0.0,17.0,1.0,30528.0
Jordan,449,8,348,93,1.8,77.5,0.0,1.0,6.0,5.0,63737.0
Taiwan,429,6,307,116,1.4,71.6,0.0,0.0,17.0,0.0,61684.0
Mali,424,24,122,278,5.7,28.8,16.0,1.0,9.0,0.0,2172.0
Réunion,418,0,300,118,0.0,71.8,1.0,0.0,0.0,2.0,0.0
Kenya,374,14,124,236,3.7,33.2,11.0,0.0,10.0,2.0,17992.0
Jamaica,364,7,29,328,1.9,8.0,14.0,0.0,1.0,3.0,3621.0
El Salvador,345,8,97,240,2.3,28.1,22.0,0.0,8.0,4.0,21364.0
West Bank and Gaza,342,2,83,257,0.6,24.3,0.0,0.0,0.0,0.0,0.0
Palestine,342,2,83,257,0.6,24.3,0.0,0.0,0.0,0.0,27000.0
Mauritius,334,10,303,21,3.0,90.7,0.0,0.0,1.0,3.0,14445.0
Venezuela,329,10,142,177,3.0,43.2,4.0,0.0,5.0,3.0,440966.0
Montenegro,321,7,199,115,2.2,62.0,0.0,0.0,10.0,7.0,6864.0
Sudan,318,25,31,262,7.9,9.7,43.0,3.0,10.0,0.0,0.0
Equatorial Guinea,315,1,9,305,0.3,2.9,57.0,0.0,0.0,0.0,854.0
Isle of Man,309,21,252,36,6.8,81.6,1.0,1.0,4.0,22.0,2986.0
Tanzania,299,10,48,241,3.3,16.1,0.0,0.0,0.0,7.0,0.0
Vietnam,270,0,225,45,0.0,83.3,0.0,0.0,0.0,8.0,212965.0
Maldives,250,0,17,233,0.0,6.8,24.0,0.0,0.0,2.0,5296.0
Gabon,238,3,53,182,1.3,22.3,27.0,0.0,10.0,1.0,724.0
Paraguay,230,9,95,126,3.9,41.3,2.0,0.0,2.0,1.0,8444.0
Rwanda,212,0,95,117,0.0,44.8,5.0,0.0,2.0,0.0,8464.0
Congo (Brazzaville),207,8,19,180,3.9,9.2,7.0,2.0,0.0,0.0,0.0
Faroe Islands,187,0,181,6,0.0,96.8,0.0,0.0,3.0,0.0,6730.0
Martinique,175,14,83,78,8.0,47.4,0.0,0.0,6.0,5.0,0.0
Guadeloupe,149,12,82,55,8.1,55.0,0.0,0.0,0.0,11.0,0.0
Myanmar,149,5,16,128,3.4,10.7,3.0,0.0,0.0,0.0,7215.0
Burma,149,5,16,128,3.4,10.7,3.0,0.0,0.0,0.0,0.0
Liberia,141,16,45,80,11.3,31.9,17.0,4.0,20.0,0.0,0.0
Gibraltar,141,0,131,10,0.0,92.9,0.0,0.0,0.0,0.0,2198.0
Brunei,138,1,124,13,0.7,89.9,0.0,0.0,0.0,2.0,13263.0
Madagascar,128,0,82,46,0.0,64.1,0.0,0.0,7.0,1.0,2357.0
Ethiopia,126,3,50,73,2.4,39.7,2.0,0.0,0.0,0.0,15668.0
French Guiana,125,1,93,31,0.8,74.4,14.0,0.0,6.0,0.0,0.0
Cambodia,122,0,119,3,0.0,97.5,0.0,0.0,0.0,1.0,11721.0
Trinidad and Tobago,116,8,59,49,6.9,50.9,0.0,0.0,0.0,0.0,1596.0
Cabo Verde,114,1,2,111,0.9,1.8,5.0,0.0,1.0,0.0,791.0
Bermuda,110,6,44,60,5.5,40.0,0.0,0.0,0.0,10.0,1682.0
Sierra Leone,104,4,12,88,3.8,11.5,11.0,0.0,2.0,0.0,0.0
Aruba,100,2,73,25,2.0,73.0,0.0,0.0,0.0,4.0,1649.0
Togo,99,6,63,30,6.1,63.6,1.0,0.0,1.0,0.0,6234.0
Zambia,95,3,42,50,3.2,44.2,7.0,0.0,0.0,1.0,5284.0
Monaco,95,4,50,41,4.2,52.6,0.0,0.0,8.0,1.0,0.0
Liechtenstein,82,1,55,26,1.2,67.1,0.0,0.0,0.0,0.0,900.0
Bahamas,80,11,23,46,13.8,28.7,0.0,0.0,1.0,1.0,0.0
Barbados,80,6,39,35,7.5,48.8,1.0,0.0,0.0,4.0,1751.0
Uganda,79,0,52,27,0.0,65.8,0.0,0.0,5.0,0.0,27432.0
Haiti,76,6,8,62,7.9,10.5,2.0,0.0,1.0,0.0,776.0
Mozambique,76,0,12,64,0.0,15.8,0.0,0.0,0.0,0.0,1688.0
Sint Maarten,75,13,33,29,17.3,44.0,1.0,0.0,0.0,7.0,302.0
Guyana,74,8,15,51,10.8,20.3,0.0,0.0,0.0,5.0,464.0
Guinea-Bissau,73,1,18,54,1.4,24.7,0.0,0.0,0.0,0.0,1500.0
Eswatini,71,1,10,60,1.4,14.1,6.0,0.0,0.0,0.0,714.0
Cayman Islands,70,1,10,59,1.4,14.3,0.0,0.0,2.0,3.0,1148.0
Benin,64,1,33,30,1.6,51.6,0.0,0.0,0.0,0.0,0.0
Libya,61,2,18,41,3.3,29.5,0.0,0.0,0.0,0.0,1623.0
Nepal,54,0,16,38,0.0,29.6,2.0,0.0,0.0,0.0,54826.0
Chad,52,2,19,31,3.8,36.5,6.0,2.0,4.0,0.0,0.0
CAR,50,0,10,40,0.0,20.0,31.0,0.0,0.0,0.0,0.0
Macau,45,0,32,13,0.0,71.1,0.0,0.0,0.0,1.0,0.0
Syria,43,3,21,19,7.0,48.8,0.0,0.0,2.0,0.0,0.0
Eritrea,39,0,19,20,0.0,48.7,0.0,0.0,6.0,0.0,0.0
Mongolia,38,0,10,28,0.0,26.3,0.0,0.0,0.0,0.0,7292.0
Saint Martin,38,3,24,11,7.9,63.2,0.0,0.0,0.0,3.0,0.0
Malawi,36,3,5,28,8.3,13.9,0.0,0.0,1.0,1.0,690.0
South Sudan,34,0,0,34,0.0,0.0,28.0,0.0,0.0,0.0,0.0
Zimbabwe,32,4,5,23,12.5,15.6,1.0,0.0,0.0,0.0,6834.0
Angola,27,2,6,19,7.4,22.2,0.0,0.0,0.0,0.0,0.0
Timor-Leste,24,0,6,18,0.0,25.0,0.0,0.0,4.0,0.0,322.0
Antigua and Barbuda,24,3,11,10,12.5,45.8,0.0,0.0,0.0,1.0,113.0
Botswana,23,1,0,22,4.3,0.0,1.0,0.0,0.0,0.0,6016.0
Laos,19,0,7,12,0.0,36.8,0.0,0.0,0.0,0.0,1815.0
New Caledonia,18,0,17,1,0.0,94.4,0.0,0.0,0.0,1.0,4456.0
Fiji,18,0,12,6,0.0,66.7,0.0,0.0,0.0,0.0,1007.0
Grenada,18,0,7,11,0.0,38.9,0.0,0.0,0.0,4.0,175.0
Belize,18,2,6,10,11.1,33.3,0.0,0.0,0.0,1.0,936.0
Namibia,16,0,8,8,0.0,50.0,0.0,0.0,0.0,0.0,704.0
Curaçao,16,1,11,4,6.2,68.8,0.0,0.0,0.0,0.0,304.0
Dominica,16,0,13,3,0.0,81.2,0.0,0.0,0.0,0.0,383.0
Saint Lucia,15,0,15,0,0.0,100.0,0.0,0.0,0.0,0.0,446.0
St. Vincent Grenadines,15,0,8,7,0.0,53.3,0.0,0.0,3.0,0.0,108.0
Saint Kitts and Nevis,15,0,4,11,0.0,26.7,0.0,0.0,2.0,0.0,293.0
Falkland Islands,13,0,11,2,0.0,84.6,0.0,0.0,0.0,0.0,353.0
Nicaragua,13,3,7,3,23.1,53.8,0.0,0.0,0.0,0.0,0.0
Turks and Caicos,12,1,5,6,8.3,41.7,0.0,0.0,0.0,0.0,83.0
Burundi,11,1,4,6,9.1,36.4,0.0,0.0,0.0,0.0,284.0
Seychelles,11,0,6,5,0.0,54.5,0.0,0.0,0.0,0.0,0.0
Montserrat,11,1,2,8,9.1,18.2,0.0,0.0,0.0,1.0,36.0
Greenland,11,0,11,0,0.0,100.0,0.0,0.0,0.0,0.0,1200.0
Suriname,10,1,7,2,10.0,70.0,0.0,0.0,0.0,0.0,404.0
Gambia,10,1,8,1,10.0,80.0,0.0,0.0,0.0,0.0,401.0
Vatican City,10,0,2,8,0.0,20.0,1.0,0.0,0.0,0.0,0.0
MS Zaandam,9,2,0,7,22.2,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,8,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,604.0
Sao Tome and Principe,8,0,4,4,0.0,50.0,4.0,0.0,4.0,0.0,19.0
Bhutan,7,0,5,2,0.0,71.4,0.0,0.0,1.0,0.0,9865.0
Mauritania,7,1,6,0,14.3,85.7,0.0,0.0,0.0,0.0,1032.0
British Virgin Islands,6,1,3,2,16.7,50.0,0.0,0.0,0.0,0.0,0.0
Western Sahara,6,0,5,1,0.0,83.3,0.0,0.0,0.0,0.0,0.0
St. Barth,6,0,6,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Caribbean Netherlands,5,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,110.0
Anguilla,3,0,3,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre Miquelon,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yemen,1,0,1,0,0.0,100.0,0.0,0.0,0.0,0.0,120.0
United States,1059992,61508,145904,852580,5.8,13.8,24596.0,2262.0,3953.0,18819.0,6122727.0
Spain,236899,24275,132929,79695,10.2,56.1,4771.0,453.0,9026.0,7764.0,1414477.0
Italy,203591,27682,71252,104657,13.6,35.0,2086.0,323.0,2311.0,1795.0,1910761.0
France,166420,24087,48228,94105,14.5,29.0,509.0,427.0,1342.0,4207.0,463662.0
United Kingdom,166323,26162,823,139338,15.7,0.5,4088.0,4421.0,44.0,1559.0,818539.0
Germany,161197,6405,120400,34392,4.0,74.7,1285.0,91.0,3000.0,2415.0,2547052.0
Turkey,117589,3081,44040,70468,2.6,37.5,2936.0,89.0,5231.0,1574.0,991613.0
Russia,99399,972,10286,88141,1.0,10.3,5841.0,105.0,1830.0,2300.0,3303717.0
Iran,93657,5957,73791,13909,6.4,78.8,1073.0,80.0,1352.0,2965.0,453386.0
China,83801,4637,78327,837,5.5,93.5,2.0,0.0,50.0,50.0,0.0
Brazil,79361,5511,34132,39718,6.9,43.0,6462.0,448.0,1588.0,8318.0,339552.0
Canada,52775,3151,20327,29297,6.0,38.5,1685.0,171.0,1137.0,557.0,754800.0
Belgium,47859,7501,11283,29075,15.7,23.6,525.0,170.0,340.0,797.0,226724.0
Netherlands,38902,4713,73,34116,12.1,0.2,386.0,145.0,0.0,804.0,213372.0
Peru,33931,943,10037,22951,2.8,29.6,2741.0,89.0,858.0,623.0,296262.0
India,33062,1079,8437,23546,3.3,25.5,1702.0,71.0,690.0,0.0,770764.0
Switzerland,29407,1716,22600,5091,5.8,76.9,143.0,17.0,0.0,185.0,260500.0
Portugal,24505,973,1470,22062,4.0,6.0,183.0,25.0,81.0,169.0,379551.0
Ecuador,24258,871,1557,21830,3.6,6.4,0.0,0.0,0.0,146.0,61529.0
Saudi Arabia,21402,157,2953,18292,0.7,13.8,1325.0,5.0,169.0,125.0,200000.0
Sweden,20302,2462,1005,16835,12.1,5.0,681.0,107.0,0.0,479.0,119500.0
Ireland,20253,1190,13386,5677,5.9,66.1,376.0,31.0,4153.0,129.0,153954.0
Mexico,16752,1569,11423,3760,9.4,68.2,1223.0,135.0,2337.0,378.0,77005.0
Israel,15834,215,8233,7386,1.4,52.0,106.0,5.0,487.0,115.0,364467.0
Singapore,15641,14,1188,14439,0.1,7.6,690.0,0.0,60.0,22.0,143919.0
Pakistan,15525,343,3425,11757,2.2,22.1,913.0,31.0,192.0,111.0,165911.0
Austria,15402,580,12779,2043,3.8,83.0,45.0,11.0,199.0,131.0,247754.0
Chile,14885,216,8057,6612,1.5,54.1,520.0,9.0,347.0,377.0,172619.0
Japan,13736,394,1899,11443,2.9,13.8,122.0,9.0,0.0,300.0,160546.0
Belarus,13181,84,2072,11025,0.6,15.7,973.0,5.0,79.0,92.0,168986.0
Poland,12640,624,3025,8991,4.9,23.9,422.0,28.0,370.0,160.0,324527.0
Qatar,12564,10,1243,11311,0.1,9.9,643.0,0.0,109.0,72.0,91415.0
Romania,11978,693,3569,7716,5.8,29.8,362.0,30.0,165.0,247.0,166993.0
United Arab Emirates,11929,98,2329,9502,0.8,19.5,549.0,9.0,148.0,1.0,1122000.0
South Korea,10761,246,8922,1593,2.3,82.9,9.0,2.0,68.0,55.0,614197.0
Ukraine,9866,250,1103,8513,2.5,11.2,456.0,11.0,111.0,129.0,104544.0
Indonesia,9771,784,1391,7596,8.0,14.2,260.0,11.0,137.0,0.0,86985.0
Denmark,9195,443,6547,2205,4.8,71.2,157.0,9.0,245.0,66.0,180062.0
Serbia,8724,173,1292,7259,2.0,14.8,227.0,5.0,32.0,78.0,78942.0
Philippines,8212,558,1023,6631,6.8,12.5,254.0,28.0,48.0,31.0,98941.0
Norway,7710,207,32,7471,2.7,0.4,50.0,1.0,0.0,40.0,169124.0
Czechia,7579,227,3108,4244,3.0,41.0,75.0,0.0,160.0,71.0,234985.0
Bangladesh,7103,163,150,6790,2.3,2.1,641.0,8.0,11.0,1.0,59701.0
Australia,6746,91,5679,976,1.3,84.2,8.0,3.0,49.0,38.0,544410.0
Dominican Republic,6652,293,1228,5131,4.4,18.5,236.0,7.0,63.0,144.0,25368.0
Colombia,6207,278,1411,4518,4.5,22.7,258.0,9.0,143.0,118.0,95085.0
Panama,6200,176,484,5540,2.8,7.8,179.0,9.0,29.0,89.0,28795.0
Malaysia,5945,100,4087,1758,1.7,68.7,94.0,0.0,55.0,40.0,160296.0
South Africa,5350,103,2073,3174,1.9,38.7,354.0,10.0,0.0,36.0,197127.0
Egypt,5268,380,1335,3553,7.2,25.3,226.0,21.0,31.0,0.0,90000.0
Finland,4906,206,2800,1900,4.2,57.1,166.0,7.0,0.0,51.0,89800.0
Morocco,4321,168,928,3225,3.9,21.5,69.0,3.0,150.0,1.0,32930.0
Argentina,4285,214,1192,2879,5.0,27.8,158.0,7.0,30.0,144.0,56058.0
Algeria,3848,444,1702,1702,11.5,44.2,199.0,7.0,51.0,22.0,6500.0
Moldova,3771,107,1114,2550,2.8,29.5,133.0,4.0,139.0,212.0,11763.0
Luxembourg,3769,89,3134,546,2.4,83.2,28.0,0.0,11.0,21.0,41758.0
Kuwait,3740,24,1389,2327,0.6,37.1,300.0,1.0,213.0,66.0,179000.0
Kazakhstan,3138,25,819,2294,0.8,26.1,111.0,0.0,45.0,41.0,232415.0
Thailand,2947,54,2665,228,1.8,90.4,9.0,0.0,13.0,61.0,178083.0
Bahrain,2921,8,1455,1458,0.3,49.8,110.0,0.0,145.0,1.0,126905.0
Hungary,2727,300,536,1891,11.0,19.7,78.0,9.0,20.0,50.0,70300.0
Greece,2576,139,577,1860,5.4,22.4,10.0,1.0,0.0,41.0,72130.0
Oman,2274,10,364,1900,0.4,16.0,143.0,0.0,0.0,3.0,0.0
Croatia,2062,67,1288,707,3.2,62.5,15.0,4.0,56.0,19.0,34476.0
Iraq,2003,92,1346,565,4.6,67.2,75.0,2.0,27.0,0.0,86708.0
Uzbekistan,2002,9,1096,897,0.4,54.7,63.0,1.0,104.0,8.0,242536.0
Afghanistan,1939,60,252,1627,3.1,13.0,111.0,2.0,24.0,7.0,9000.0
Armenia,1932,30,900,1002,1.6,46.6,65.0,0.0,34.0,10.0,20189.0
Cameroon,1806,61,934,811,3.4,51.7,101.0,3.0,19.0,12.0,0.0
Iceland,1797,10,1656,131,0.6,92.2,2.0,0.0,20.0,0.0,47573.0
Azerbaijan,1766,23,1267,476,1.3,71.7,49.0,1.0,46.0,18.0,137379.0
Nigeria,1728,51,307,1370,3.0,17.8,196.0,7.0,52.0,2.0,12828.0
Bosnia and Herzegovina,1677,65,710,902,3.9,42.3,92.0,2.0,28.0,4.0,29130.0
Ghana,1671,16,188,1467,1.0,11.3,0.0,0.0,0.0,4.0,100622.0
Estonia,1666,50,236,1380,3.0,14.2,6.0,0.0,-4.0,10.0,51188.0
New Zealand,1474,19,1229,226,1.3,83.4,2.0,0.0,15.0,1.0,128703.0
Cuba,1467,58,617,792,4.0,42.1,30.0,0.0,42.0,14.0,45344.0
Bulgaria,1447,64,243,1140,4.4,16.8,48.0,6.0,21.0,38.0,45208.0
North Macedonia,1442,73,627,742,5.1,43.5,21.0,2.0,38.0,13.0,16050.0
Slovenia,1418,89,230,1099,6.3,16.2,10.0,3.0,7.0,25.0,51607.0
Slovakia,1391,22,484,885,1.6,34.8,7.0,2.0,61.0,8.0,81338.0
Lithuania,1375,45,563,767,3.3,40.9,31.0,1.0,27.0,17.0,118201.0
Guinea,1351,7,313,1031,0.5,23.2,111.0,0.0,44.0,0.0,0.0
Ivory Coast,1238,14,557,667,1.1,45.0,55.0,0.0,32.0,0.0,0.0
Djibouti,1077,2,599,476,0.2,55.6,5.0,0.0,101.0,0.0,12985.0
Bolivia,1053,55,110,888,5.2,10.4,39.0,2.0,12.0,3.0,5791.0
Hong Kong,1038,4,830,204,0.4,80.0,0.0,0.0,19.0,4.0,145640.0
Tunisia,980,40,294,646,4.1,30.0,5.0,0.0,15.0,20.0,22062.0
Senegal,882,9,315,558,1.0,35.7,59.0,0.0,19.0,1.0,466.0
Latvia,849,15,348,486,1.8,41.0,13.0,2.0,81.0,4.0,54811.0
Cyprus,843,15,148,680,1.8,17.6,6.0,0.0,0.0,15.0,53219.0
Albania,766,30,455,281,3.9,59.4,16.0,0.0,24.0,4.0,8028.0
Andorra,743,42,423,278,5.7,56.9,0.0,1.0,25.0,17.0,1673.0
Honduras,738,66,73,599,8.9,9.9,36.0,2.0,-6.0,10.0,3643.0
Kyrgyzstan,729,8,437,284,1.1,59.9,21.0,0.0,21.0,10.0,50775.0
Lebanon,721,24,150,547,3.3,20.8,4.0,0.0,5.0,44.0,32446.0
Costa Rica,713,6,323,384,0.8,45.3,8.0,0.0,17.0,8.0,13117.0
Cruise Ship,712,13,645,54,1.8,90.6,0.0,0.0,0.0,4.0,0.0
Niger,709,31,403,275,4.4,56.8,0.0,0.0,0.0,0.0,5116.0
Sri Lanka,649,7,136,506,1.1,21.0,30.0,0.0,2.0,2.0,17715.0
Burkina Faso,641,43,498,100,6.7,77.7,3.0,1.0,22.0,0.0,0.0
Uruguay,625,15,394,216,2.4,63.0,5.0,0.0,8.0,11.0,18140.0
Somalia,582,28,20,534,4.8,3.4,54.0,0.0,1.0,2.0,0.0
San Marino,563,41,69,453,7.3,12.3,10.0,0.0,5.0,6.0,2235.0
Guatemala,557,16,62,479,2.9,11.1,27.0,1.0,13.0,5.0,7200.0
Channel Islands,537,38,386,113,7.1,71.9,7.0,2.0,34.0,0.0,5342.0
